g1,g2,time
0.07584627,-0.9976612,148.8
-0.1520562,-1.0391738,149.0
-0.37131366,-1.0283241,149.20000000000002
-0.57078785,-0.9672932,149.4
-0.7418566,-0.8555165,149.6
-0.8742685,-0.6993686,149.8
-0.9608831,-0.5088853,150.0
-0.9987646,-0.2939182,150.20000000000002
-0.98815966,-0.06290013,150.4
-0.92878836,0.17060143,150.6
-0.82281876,0.39251143,150.8
-0.67572236,0.59804094,151.0
-0.49216005,0.773231,151.20000000000002
-0.2832542,0.90987587,151.4
-0.060889695,1.0016121,151.6
0.16520645,1.0425957,151.8
0.38333192,1.0315192,152.0
0.5834983,0.96694916,152.20000000000002
0.7543929,0.8520541,152.4
0.88570714,0.6938455,152.6
0.9719187,0.5012013,152.8
1.008698,0.28282893,153.0
0.9925916,0.051721383,153.20000000000002
0.92918235,-0.18382207,153.4
0.8186861,-0.41041481,153.60000000000002
0.664636,-0.6152932,153.8
0.47603536,-0.79057485,154.0
0.26215652,-0.9240156,154.20000000000002
0.035371695,-1.0078448,154.4
-0.19145866,-1.0402155,154.60000000000002
-0.4078447,-1.0203303,154.8
-0.60304147,-0.9503277,155.0
-0.76782495,-0.83025753,155.20000000000002
-0.8924215,-0.6674504,155.4
-0.970477,-0.4720896,155.60000000000002
-0.9999761,-0.2533913,155.8
-0.98060375,-0.021060737,156.0
-0.9127967,0.21133378,156.20000000000002
-0.79922825,0.43138027,156.4
-0.64482945,0.6321096,156.60000000000002
-0.45586866,0.8008607,156.8
-0.24367738,0.9297826,157.0
-0.020058155,1.0127453,157.20000000000002
0.20536445,1.0444335,157.4
0.421052,1.0237825,157.60000000000002
0.61675453,0.9498381,157.8
0.7812237,0.8265167,158.0
0.9044678,0.66155094,158.20000000000002
0.98207897,0.4635083,158.4
1.0096285,0.2418408,158.60000000000002
0.98448783,0.009369629,158.8
0.9128579,-0.22571672,159.0
0.7939521,-0.44928035,159.20000000000002
0.6329446,-0.64904964,159.4
0.4391208,-0.8181916,159.60000000000002
0.22189397,-0.9429678,159.8
-0.0057921703,-1.0176377,160.0
-0.2313915,-1.0407314,160.20000000000002
-0.44473904,-1.0116884,160.4
-0.63525903,-0.9321618,160.60000000000002
-0.79344285,-0.80367,160.8
-0.90994,-0.63431704,161.0
-0.97920024,-0.43426868,161.20000000000002
-0.99999875,-0.21218003,161.4
-0.97179645,0.021145936,161.60000000000002
-0.89559,0.25220543,161.8
-0.77451456,0.47012606,162.0
-0.6129667,0.6658149,162.20000000000002
-0.41880107,0.82791615,162.4
-0.20353436,0.948895,162.60000000000002
0.021469714,1.0225278,162.8
0.24594803,1.0446873,163.0
0.45876953,1.0143677,163.20000000000002
0.6496052,0.931039,163.4
0.8072617,0.7993918,163.60000000000002
0.9220811,0.62789226,163.8
0.9908643,0.42472637,164.0
1.0088235,0.20022099,164.20000000000002
0.9750903,-0.033685893,164.4
0.89518154,-0.26799428,164.60000000000002
0.76789707,-0.4882119,164.8
0.60003746,-0.68255776,165.0
0.40116942,-0.84529203,165.20000000000002
0.18081973,-0.9611958,165.4
-0.04753524,-1.0265468,165.60000000000002
-0.27197504,-1.0399104,165.8
-0.4819138,-1.0015831,166.0
-0.6673963,-0.9124879,166.20000000000002
-0.8186212,-0.7755839,166.4
-0.9267015,-0.5998242,166.60000000000002
-0.98690695,-0.39530793,166.8
-0.99883246,-0.1700881,167.0
-0.96169394,0.063913316,167.20000000000002
-0.87692696,0.29300714,167.4
-0.7484956,0.50847715,167.60000000000002
-0.5800139,0.6988267,167.8
-0.38092417,0.85403305,168.0
-0.16288921,0.9668782,168.20000000000002
0.06317673,1.0311769,168.4
0.2864249,1.0437582,168.60000000000002
0.49621016,1.0033524,168.8
0.6818333,0.91062766,169.0
0.83233726,0.77079344,169.20000000000002
0.9389977,0.5927224,169.4
0.9986801,0.38453895,169.60000000000002
1.0067991,0.15742978,169.8
0.96431535,-0.07763657,170.0
0.87586325,-0.31068367,170.20000000000002
0.7402529,-0.52717125,170.4
0.5659316,-0.716747,170.60000000000002
0.36186934,-0.8715435,170.8
0.13872273,-0.97828585,171.0
-0.08999683,-1.034078,171.20000000000002
-0.31292155,-1.037536,171.4
-0.519058,-0.98985505,171.60000000000002
-0.69913137,-0.89121354,171.8
-0.8430488,-0.74604374,172.0
-0.9425081,-0.5639623,172.20000000000002
-0.993411,-0.3552512,172.4
-0.9963128,-0.12721412,172.60000000000002
-0.95016265,0.107096694,172.8
-0.8566312,0.33356908,173.0
-0.7208827,0.5459946,173.20000000000002
-0.5458255,0.7306418,173.4
-0.34222257,0.87866515,173.60000000000002
-0.121866025,0.98317933,173.8
0.10480275,1.0380583,174.0
0.326379,1.0410838,174.20000000000002
0.5327302,0.9907144,174.4
0.71282244,0.8887208,174.60000000000002
0.8558961,0.7410226,174.8
0.95449525,0.5566252,175.0
1.0049725,0.3437619,175.20000000000002
1.0032212,0.114445694,175.4
0.9520621,-0.1213811,175.60000000000002
0.854267,-0.3521887,175.8
0.7107847,-0.5643725,176.0
0.53022283,-0.7485461,176.20000000000002
0.32164767,-0.8947893,176.4
0.09651775,-0.99222994,176.60000000000002
-0.1318715,-1.0384277,176.8
-0.35254565,-1.0322059,177.0
-0.5542504,-0.97558045,177.20000000000002
-0.7284471,-0.8679913,177.4
-0.8647673,-0.7152719,177.60000000000002
-0.95568013,-0.5273374,177.8
-0.99775565,-0.3143722,178.0
-0.9916031,-0.08411928,178.20000000000002
-0.93654126,0.14986926,178.4
-0.83452886,0.37316647,178.60000000000002
-0.6910881,0.5810892,178.8
-0.510224,0.7594968,179.0
-0.3029465,0.89997286,179.20000000000002
-0.081122205,0.9959803,179.4
0.14529018,1.041557,179.60000000000002
0.36459097,1.0352304,179.8
0.5669374,0.97532344,180.0
0.74098915,0.8646317,180.20000000000002
0.87628907,0.70979935,180.4
0.9667242,0.519835,180.60000000000002
1.0080634,0.30314028,180.8
0.9967002,0.0724703,181.0
0.9372988,-0.16331728,181.20000000000002
0.8309194,-0.3914253,181.4
0.6802613,-0.5988374,181.60000000000002
0.49419555,-0.7771519,181.8
0.28193265,-0.9148694,182.0
0.055555537,-1.0032039,182.20000000000002
-0.17191733,-1.0401218,182.4
-0.38983074,-1.0247141,182.60000000000002
-0.5872559,-0.9592269,182.8
-0.75525457,-0.84327656,183.0
-0.88381976,-0.68368095,183.20000000000002
-0.96618646,-0.49061713,183.4
-0.9999051,-0.27361637,183.60000000000002
-0.9848697,-0.04179368,183.8
-0.9211983,0.19126453,184.0
-0.8113249,0.41234624,184.20000000000002
-0.66045266,0.6155492,184.4
-0.4740574,0.78756434,184.60000000000002
-0.26338297,0.9203781,184.8
-0.04035428,1.0078136,185.0
0.18555011,1.0441269,185.20000000000002
0.4025923,1.0281948,185.4
0.60063064,0.9588406,185.60000000000002
0.7683933,0.83959883,185.8
0.8957083,0.67786574,186.0
0.97761506,0.48236266,186.20000000000002
1.0097572,0.2621702,186.4
0.98883814,0.030463642,186.60000000000002
0.9212828,-0.20493785,186.8
0.80651456,-0.430082,187.0
0.6489107,-0.6324571,187.20000000000002
0.45761332,-0.80469894,187.4
0.24197777,-0.9338038,187.60000000000002
0.014671429,-1.0130365,187.8
-0.2116063,-1.0407324,188.0
-0.4265216,-1.0162207,188.20000000000002
-0.6194111,-0.9413976,188.4
-0.7809185,-0.81705844,188.60000000000002
-0.9014608,-0.65092313,188.8
-0.97510475,-0.45315737,189.0
-1.000231,-0.23269416,189.20000000000002
-0.9764076,0.00020446556,189.4
-0.9043526,0.23199677,189.60000000000002
-0.78696585,0.4510266,189.8
-0.62891275,0.64925754,190.0
-0.43727466,0.81468993,190.20000000000002
-0.22347791,0.9396306,190.4
0.00089570816,1.017899,190.60000000000002
0.22589129,1.0447818,190.8
0.44018853,1.0192349,191.0
0.63347626,0.9405312,191.20000000000002
0.794539,0.8129758,191.4
0.91355264,0.6446729,191.60000000000002
0.98671824,0.44399834,191.8
1.0094267,0.2208478,192.0
0.9799383,-0.012401331,192.20000000000002
0.90410876,-0.24714841,192.4
0.78093815,-0.4690668,192.60000000000002
0.61642975,-0.66613454,192.8
0.42000902,-0.8320667,193.0
0.20115271,-0.9523672,193.20000000000002
-0.02690833,-1.0223268,193.4
-0.251954,-1.0405034,193.60000000000002
-0.46361977,-1.0067524,193.8
-0.65162927,-0.92235404,194.0
-0.8063188,-0.7895726,194.20000000000002
-0.9185715,-0.6169512,194.4
-0.98325926,-0.414602,194.60000000000002
-0.99956644,-0.19089033,194.8
-0.96683395,0.042823955,195.0
-0.88612574,0.27280372,195.20000000000002
-0.76133525,0.48947862,195.4
-0.5962843,0.6824561,195.60000000000002
-0.39963564,0.8410608,195.8
-0.18298484,0.957923,196.0
0.042543516,1.0268337,196.20000000000002
0.2663847,1.0441531,196.4
0.47765848,1.0087457,196.60000000000002
0.66585004,0.92069894,196.8
0.81990016,0.7849112,197.0
0.9304667,0.61015874,197.20000000000002
0.9946665,0.40451148,197.4
1.0076865,0.17872638,197.60000000000002
0.9695672,-0.05573041,197.8
0.88546914,-0.28945407,198.0
0.7539994,-0.50779617,198.20000000000002
0.5830527,-0.6998242,198.4
0.38155478,-0.8587448,198.60000000000002
0.15972993,-0.97008187,198.8
-0.06888188,-1.030647,199.0
-0.2926323,-1.0390317,199.20000000000002
-0.5007277,-0.9959831,199.4
-0.6835466,-0.9020587,199.60000000000002
-0.8311433,-0.76095325,199.8
-0.93487936,-0.5820301,200.0
-0.9904464,-0.3753379,200.20000000000002
-0.9978525,-0.14863221,200.4
-0.9561839,0.08559792,200.60000000000002
-0.86699045,0.31344897,200.8
-0.7349269,0.527562,201.0
-0.56305635,0.7151183,201.20000000000002
-0.36160374,0.8667689,201.4
-0.1423059,0.97546256,201.60000000000002
0.08416228,1.0350373,201.8
0.30666178,1.0428038,202.0
0.5148105,0.99734616,202.20000000000002
0.69772404,0.8998986,202.4
0.844538,0.7560274,202.60000000000002
0.9471615,0.57469684,202.8
1.0022192,0.36406127,203.0
1.0053545,0.13574451,203.20000000000002
0.95846665,-0.09979696,203.4
0.8652002,-0.33170515,203.60000000000002
0.7255762,-0.5460783,203.8
0.54805547,-0.7329747,204.0
0.34165522,-0.88347566,204.20000000000002
0.117445916,-0.9855285,204.4
-0.11114201,-1.0364962,204.60000000000002
-0.33298713,-1.035054,204.8
-0.5369357,-0.98283,205.0
-0.7140771,-0.8796382,205.20000000000002
-0.8541848,-0.73060864,205.4
-0.94934106,-0.5455216,205.60000000000002
-0.9956262,-0.3348798,205.8
-0.9940146,-0.10571993,206.0
-0.9434187,0.12844568,206.20000000000002
-0.8456479,0.3533462,206.4
-0.7060459,0.56353134,206.60000000000002
-0.5280785,0.74506986,206.8
-0.32263148,0.8893306,207.0
-0.101533756,0.98960227,207.20000000000002
0.1250117,1.0398213,207.4
0.34541893,1.0381731,207.60000000000002
0.54978895,0.98303425,207.8
0.72686934,0.8767012,208.0
0.86607164,0.72543544,208.20000000000002
0.9605952,0.53826016,208.4
1.0065124,0.32348135,208.60000000000002
0.999963,0.093487956,208.8
0.94469047,-0.14232257,209.0
0.8426068,-0.3717817,209.20000000000002
0.6955421,-0.581582,209.4
0.51223373,-0.7628356,209.60000000000002
0.30181623,-0.9048219,209.8
0.07606277,-0.99771565,210.0
-0.1518672,-1.0392836,210.20000000000002
-0.37116432,-1.0284791,210.4
-0.5706885,-0.9674754,210.60000000000002
-0.7418076,-0.8557191,210.8
-0.8742697,-0.6995835,211.0
-0.96093243,-0.50910336,211.20000000000002
-0.99885726,-0.2941242,211.4
-0.9882901,-0.06307939,211.60000000000002
-0.9289476,0.17046113,211.8
-0.82299376,0.3923974,212.0
-0.675912,0.59796655,212.20000000000002
-0.49235344,0.77320004,212.4
-0.28344136,0.90989023,212.60000000000002
-0.061060116,1.0016714,212.8
0.16506079,1.042698,213.0
0.38321894,1.0316597,213.20000000000002
0.5834251,0.96712023,213.4
0.75436383,0.8522467,213.60000000000002
0.88572437,0.69404876,213.8
0.9719795,0.5014065,214.0
1.0088019,0.28301936,214.20000000000002
0.99273443,0.051882155,214.4
0.9293455,-0.18369205,214.60000000000002
0.81886727,-0.4103223,214.8
0.66482496,-0.615243,215.0
0.476217,-0.7905628,215.20000000000002
0.26232585,-0.9240473,215.4
0.03552023,-1.0079176,215.60000000000002
-0.19133784,-1.0403256,215.8
-0.40775907,-1.0204685,216.0
-0.6029936,-0.9504888,216.20000000000002
-0.7678171,-0.83043367,216.4
-0.89245373,-0.66763234,216.60000000000002
-0.97054714,-0.47226855,216.8
-1.0000802,-0.25355887,217.0
-0.9807365,-0.021201622,217.20000000000002
-0.91294974,0.21122658,217.4
-0.7993921,0.43130356,217.60000000000002
-0.64499915,0.6320703,217.8
-0.4560352,0.80086094,218.0
-0.2438327,0.9298232,218.20000000000002
-0.02019478,1.0128257,218.4
0.20525752,1.0445468,218.60000000000002
0.4209794,1.0239227,218.8
0.6167192,0.94999856,219.0
0.78122765,0.82668906,219.20000000000002
0.90451044,0.6617262,219.4
0.9821597,0.46367168,219.60000000000002
1.009741,0.24198572,219.8
0.9846226,0.009491831,220.0
0.91300786,-0.22562374,220.20000000000002
0.7941119,-0.4492214,220.4
0.6331058,-0.64902794,220.60000000000002
0.43927547,-0.81820637,220.8
0.22202808,-0.943011,221.0
-0.0056811646,-1.0177087,221.20000000000002
-0.23130637,-1.0408276,221.4
-0.44468307,-1.0118045,221.60000000000002
-0.6352336,-0.932293,221.8
-0.79345536,-0.803785,222.0
-0.9099809,-0.63441783,222.20000000000002
-0.979262,-0.4343547,222.4
-1.0000744,-0.21225174,222.60000000000002
-0.97188187,0.021091439,222.8
-0.8956807,0.25217032,223.0
-0.77460593,0.4701111,223.20000000000002
-0.61305475,0.6658213,223.4
-0.4188811,0.8279437,223.60000000000002
-0.20360224,0.9489423,223.8
0.021422822,1.0225879,224.0
0.245921,1.0447572,224.20000000000002
0.4587669,1.0144385,224.4
0.64962196,0.9311082,224.60000000000002
0.80729485,0.79945606,224.8
0.9221275,0.62794846,225.0
0.99091977,0.42477238,225.20000000000002
1.0088881,0.20024818,225.4
0.9751545,-0.033673704,225.60000000000002
0.8952418,-0.26799774,225.8
0.7679527,-0.48823074,226.0
0.6000851,-0.68259096,226.20000000000002
0.40120646,-0.84533685,226.4
0.18084438,-0.9612517,226.60000000000002
-0.047524616,-1.0266105,226.8
-0.27197915,-1.0399786,227.0
-0.4819326,-1.0016522,227.20000000000002
-0.667429,-0.91255456,227.4
-0.8186661,-0.7756446,227.60000000000002
-0.9267563,-0.5998758,227.8
-0.9869717,-0.3953362,228.0
-0.9988983,-0.1700982,228.20000000000002
-0.96175677,0.06392064,228.4
-0.8769831,0.29303074,228.60000000000002
-0.74853635,0.5085145,228.8
-0.58003646,0.69887024,229.0
-0.38093033,0.85408014,229.20000000000002
-0.16288166,0.9669262,229.4
0.06319646,1.0312227,229.60000000000002
0.28645453,1.0437993,229.8
0.49624726,1.003387,230.0
0.6818754,0.9106542,230.20000000000002
0.8323819,0.77081066,230.4
0.9390428,0.59272945,230.60000000000002
0.9987233,0.38453537,230.8
1.0068382,0.15741584,231.0
0.96434844,-0.07766026,231.20000000000002
0.8758844,-0.31071523,231.4
0.7402631,-0.5272084,231.60000000000002
0.5659309,-0.71678674,231.8
0.36185852,-0.87158173,232.0
0.13870342,-0.978321,232.20000000000002
-0.09002294,-1.0341086,232.4
-0.3129527,-1.0375608,232.60000000000002
-0.5190924,-0.9898728,232.8
-0.69916695,-0.89122385,233.0
-0.84308326,-0.7460465,233.20000000000002
-0.9425405,-0.56395686,233.4
-0.9934396,-0.35523805,233.60000000000002
-0.9963366,-0.12719326,233.8
-0.9501802,0.10712406,234.0
-0.8566413,0.33360133,234.20000000000002
-0.72088474,0.54603,234.4
-0.54581946,0.73067856,234.60000000000002
-0.3422089,0.87870145,234.8
-0.12184536,0.98321337,235.0
0.10482938,1.0380883,235.20000000000002
0.32641026,1.0411084,235.4
0.5327642,0.9907324,235.60000000000002
0.7128574,0.8887314,235.8
0.8559305,0.7410254,236.0
0.95452774,0.5566199,236.20000000000002
1.0050014,0.34374866,236.4
1.003245,0.1144252,236.60000000000002
0.9520797,-0.12140789,236.8
0.85427725,-0.3522204,237.0
0.71078706,-0.5644073,237.20000000000002
0.530217,-0.748583,237.4
0.3216325,-0.89482117,237.60000000000002
0.09648955,-0.99224544,237.8
-0.13190489,-1.0384291,238.0
-0.3525787,-1.0321958,238.20000000000002
-0.5542799,-0.9755597,238.4
-0.72846997,-0.86796206,238.60000000000002
-0.8647823,-0.7152358,238.8
-0.9556861,-0.52729654,239.0
-0.9977521,-0.31432897,239.20000000000002
-0.9915902,-0.08407578,239.4
-0.9365198,0.14991084,239.60000000000002
-0.83450013,0.37320057,239.8
